m_disk,sb_law,scale_factor,r_in,d_r,inc,pa,starflux,lnprob
-7.543128335815147523e+00,2.152680753029440286e+00,2.614765098309746946e-02,2.107820096933770415e+01,1.987921984608095727e+01,9.176743663997646649e+01,1.285549000856868815e+02,2.627403394051976539e-04,-3.131256699218750000e+05
-7.541295396611832125e+00,2.630720682737080818e+00,2.712830078836237988e-02,4.792656506705410102e+00,3.634148368586895828e+01,9.182413839438171976e+01,1.284513918422264851e+02,2.496075632886977469e-04,-3.131278828125000000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.535289114297371249e+00,2.667852595700121121e+00,2.771404455615602072e-02,4.024764561826575715e+00,3.703236195245072082e+01,9.193398638440183390e+01,1.285199594171243120e+02,2.663735362549226075e-04,-3.131279980468750000e+05
-7.553704918746436014e+00,2.319334569393079803e+00,2.568686147162527536e-02,1.706662714330041553e+01,2.419301045989534060e+01,9.151962873551966027e+01,1.284320531593637327e+02,2.631650140140557497e-04,-3.131337753906250000e+05
-7.541616063298582695e+00,2.552019663258571214e+00,2.780685861405746140e-02,7.513712537325352159e+00,3.367147622983322464e+01,9.175497081137156385e+01,1.284884101150931031e+02,2.639237828915408216e-04,-3.131280371093750000e+05
-7.559139806595315036e+00,2.088462644933647638e+00,2.407148550731964126e-02,2.096843888050584326e+01,1.954604104795906494e+01,9.171927460328568316e+01,1.285304507281026645e+02,2.864295223936185885e-04,-3.131300683593750000e+05
-7.541619634820479590e+00,2.497087854374037796e+00,3.026325628747243701e-02,1.821014989893662417e+01,2.289370091412559560e+01,9.170688124060335156e+01,1.285645743107828025e+02,2.699052943911817051e-04,-3.131303925781250000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.537809672272491213e+00,2.084605551975014404e+00,2.853347330122596448e-02,2.126154168471165207e+01,2.010904516269149056e+01,9.142145861927023986e+01,1.285183748654212934e+02,2.733318671345342913e-04,-3.131234980468750000e+05
-7.529105399741236049e+00,2.532129597208802263e+00,3.033786068186615156e-02,1.126354196198687063e+01,3.045276228670401863e+01,9.180114971239744648e+01,1.285122936672001117e+02,2.703460203012377177e-04,-3.131325976562500000e+05
-7.532609097212700000e+00,2.382024252210475090e+00,2.792652547552642445e-02,5.736684667587919506e+00,3.570355902628872258e+01,9.203671916522917229e+01,1.285405258768485055e+02,2.777518139661115442e-04,-3.131326835937500000e+05
-7.540277958790066570e+00,2.542249721018627451e+00,2.510831512914270952e-02,4.038400087127707927e+00,3.700075180351178972e+01,9.178006967858931375e+01,1.284700177604392195e+02,2.478321043183495534e-04,-3.131297519531250000e+05
-7.532477942846491636e+00,2.671006944848646203e+00,2.740537043521452595e-02,8.683190686387623813e+00,3.238306925009771220e+01,9.187370563646761923e+01,1.284423712081027986e+02,2.724971348479541091e-04,-3.131306289062500000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.550715932264511210e+00,2.530426475811087705e+00,2.506921016871094948e-02,3.607098561587328334e+00,3.732273974026340113e+01,9.166774774184000307e+01,1.284279707900597032e+02,2.722612166858436262e-04,-3.131317011718750000e+05
-7.543128335815147523e+00,2.152680753029440286e+00,2.614765098309746946e-02,2.107820096933770415e+01,1.987921984608095727e+01,9.176743663997646649e+01,1.285549000856868815e+02,2.627403394051976539e-04,-3.131256699218750000e+05
-7.541295396611832125e+00,2.630720682737080818e+00,2.712830078836237988e-02,4.792656506705410102e+00,3.634148368586895828e+01,9.182413839438171976e+01,1.284513918422264851e+02,2.496075632886977469e-04,-3.131278828125000000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.535289114297371249e+00,2.667852595700121121e+00,2.771404455615602072e-02,4.024764561826575715e+00,3.703236195245072082e+01,9.193398638440183390e+01,1.285199594171243120e+02,2.663735362549226075e-04,-3.131279980468750000e+05
-7.553704918746436014e+00,2.319334569393079803e+00,2.568686147162527536e-02,1.706662714330041553e+01,2.419301045989534060e+01,9.151962873551966027e+01,1.284320531593637327e+02,2.631650140140557497e-04,-3.131337753906250000e+05
-7.541213035393756314e+00,2.658445405009676854e+00,2.824904543412639496e-02,3.898711078982859846e+00,3.734717894365103064e+01,9.175164860804542855e+01,1.284706902178875225e+02,2.642391762770296372e-04,-3.131273886718750000e+05
-7.559139806595315036e+00,2.088462644933647638e+00,2.407148550731964126e-02,2.096843888050584326e+01,1.954604104795906494e+01,9.171927460328568316e+01,1.285304507281026645e+02,2.864295223936185885e-04,-3.131300683593750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.537809672272491213e+00,2.084605551975014404e+00,2.853347330122596448e-02,2.126154168471165207e+01,2.010904516269149056e+01,9.142145861927023986e+01,1.285183748654212934e+02,2.733318671345342913e-04,-3.131234980468750000e+05
-7.529105399741236049e+00,2.532129597208802263e+00,3.033786068186615156e-02,1.126354196198687063e+01,3.045276228670401863e+01,9.180114971239744648e+01,1.285122936672001117e+02,2.703460203012377177e-04,-3.131325976562500000e+05
-7.532609097212700000e+00,2.382024252210475090e+00,2.792652547552642445e-02,5.736684667587919506e+00,3.570355902628872258e+01,9.203671916522917229e+01,1.285405258768485055e+02,2.777518139661115442e-04,-3.131326835937500000e+05
-7.540277958790066570e+00,2.542249721018627451e+00,2.510831512914270952e-02,4.038400087127707927e+00,3.700075180351178972e+01,9.178006967858931375e+01,1.284700177604392195e+02,2.478321043183495534e-04,-3.131297519531250000e+05
-7.532477942846491636e+00,2.671006944848646203e+00,2.740537043521452595e-02,8.683190686387623813e+00,3.238306925009771220e+01,9.187370563646761923e+01,1.284423712081027986e+02,2.724971348479541091e-04,-3.131306289062500000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.550715932264511210e+00,2.530426475811087705e+00,2.506921016871094948e-02,3.607098561587328334e+00,3.732273974026340113e+01,9.166774774184000307e+01,1.284279707900597032e+02,2.722612166858436262e-04,-3.131317011718750000e+05
-7.543096613174278708e+00,2.152274725248627618e+00,2.616188098354166325e-02,2.107929448683956863e+01,1.988059061637370206e+01,9.176537308840730134e+01,1.285546822346354077e+02,2.628035115212215230e-04,-3.131256230468750000e+05
-7.547215535181132751e+00,2.678601981987703162e+00,2.556956049353551613e-02,1.650035637479236428e+00,3.920137340111188706e+01,9.183530297336538695e+01,1.284218145382456555e+02,2.395358183546308895e-04,-3.131304707031250000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532996431328931486e+00,2.706773576897884226e+00,2.762966620188270911e-02,5.173117530561126998e+00,3.579084370736071463e+01,9.197929402351552142e+01,1.285324053678170344e+02,2.691547815630499201e-04,-3.131294101562500000e+05
-7.554193501778305730e+00,2.308248968898973796e+00,2.577643076216074372e-02,1.809854758308197376e+01,2.317718618305276834e+01,9.149928731183203467e+01,1.284288453166969362e+02,2.638292038383725975e-04,-3.131331523437500000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.559139806595315036e+00,2.088462644933647638e+00,2.407148550731964126e-02,2.096843888050584326e+01,1.954604104795906494e+01,9.171927460328568316e+01,1.285304507281026645e+02,2.864295223936185885e-04,-3.131300683593750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.537790398543851467e+00,2.086725340962255260e+00,2.852939530949383934e-02,2.121607206228589959e+01,2.015341467034581768e+01,9.142309345209672244e+01,1.285181001189460517e+02,2.733288496514077524e-04,-3.131234882812500000e+05
-7.526080103154158429e+00,2.614264978333925793e+00,3.124082575987789656e-02,9.141098275801379458e+00,3.273876521456394073e+01,9.180888563172800332e+01,1.285031280584409501e+02,2.719769243096274800e-04,-3.131351445312500000e+05
-7.532609097212700000e+00,2.382024252210475090e+00,2.792652547552642445e-02,5.736684667587919506e+00,3.570355902628872258e+01,9.203671916522917229e+01,1.285405258768485055e+02,2.777518139661115442e-04,-3.131326835937500000e+05
-7.540632590399705570e+00,2.530312543116179480e+00,2.647086841259971984e-02,7.784274898367671724e+00,3.327197820186385968e+01,9.176072452150100389e+01,1.284950109338209927e+02,2.536664866490788298e-04,-3.131289863281250000e+05
-7.532477942846491636e+00,2.671006944848646203e+00,2.740537043521452595e-02,8.683190686387623813e+00,3.238306925009771220e+01,9.187370563646761923e+01,1.284423712081027986e+02,2.724971348479541091e-04,-3.131306289062500000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.549288245659818486e+00,2.605330945693215661e+00,2.523830553721988570e-02,6.646813270140512486e-01,4.033555232530642343e+01,9.165901491808467938e+01,1.284106023881761871e+02,2.698599581347493892e-04,-3.131305468750000000e+05
-7.543096613174278708e+00,2.152274725248627618e+00,2.616188098354166325e-02,2.107929448683956863e+01,1.988059061637370206e+01,9.176537308840730134e+01,1.285546822346354077e+02,2.628035115212215230e-04,-3.131256230468750000e+05
-7.547215535181132751e+00,2.678601981987703162e+00,2.556956049353551613e-02,1.650035637479236428e+00,3.920137340111188706e+01,9.183530297336538695e+01,1.284218145382456555e+02,2.395358183546308895e-04,-3.131304707031250000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532664351725163243e+00,2.712411017482716069e+00,2.761744456860875177e-02,5.339448682357183174e+00,3.561101819612508734e+01,9.198585652825414627e+01,1.285342080795008712e+02,2.695576261135699202e-04,-3.131296953125000000e+05
-7.554193501778305730e+00,2.308248968898973796e+00,2.577643076216074372e-02,1.809854758308197376e+01,2.317718618305276834e+01,9.149928731183203467e+01,1.284288453166969362e+02,2.638292038383725975e-04,-3.131331523437500000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.537724360764594955e+00,2.082578322147440097e+00,2.855013356780600892e-02,2.135316265779319167e+01,2.001995401695112520e+01,9.142020528162021265e+01,1.285187747495820361e+02,2.735656225308958928e-04,-3.131234023437500000e+05
-7.526080103154158429e+00,2.614264978333925793e+00,3.124082575987789656e-02,9.141098275801379458e+00,3.273876521456394073e+01,9.180888563172800332e+01,1.285031280584409501e+02,2.719769243096274800e-04,-3.131351445312500000e+05
-7.535318370197856552e+00,2.437034928531496725e+00,2.748934417461864482e-02,4.978673176968614555e+00,3.635235060800642515e+01,9.199935951268629708e+01,1.285185067217743153e+02,2.706633256752075936e-04,-3.131297871093750000e+05
-7.540632590399705570e+00,2.530312543116179480e+00,2.647086841259971984e-02,7.784274898367671724e+00,3.327197820186385968e+01,9.176072452150100389e+01,1.284950109338209927e+02,2.536664866490788298e-04,-3.131289863281250000e+05
-7.532477942846491636e+00,2.671006944848646203e+00,2.740537043521452595e-02,8.683190686387623813e+00,3.238306925009771220e+01,9.187370563646761923e+01,1.284423712081027986e+02,2.724971348479541091e-04,-3.131306289062500000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.549288245659818486e+00,2.605330945693215661e+00,2.523830553721988570e-02,6.646813270140512486e-01,4.033555232530642343e+01,9.165901491808467938e+01,1.284106023881761871e+02,2.698599581347493892e-04,-3.131305468750000000e+05
-7.541903940002142370e+00,2.157018603493596753e+00,2.631728387236903152e-02,2.108753564582739060e+01,1.990546149366891271e+01,9.176880011350372968e+01,1.285564836383212821e+02,2.610471212195773273e-04,-3.131256503906250000e+05
-7.547215535181132751e+00,2.678601981987703162e+00,2.556956049353551613e-02,1.650035637479236428e+00,3.920137340111188706e+01,9.183530297336538695e+01,1.284218145382456555e+02,2.395358183546308895e-04,-3.131304707031250000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532664351725163243e+00,2.712411017482716069e+00,2.761744456860875177e-02,5.339448682357183174e+00,3.561101819612508734e+01,9.198585652825414627e+01,1.285342080795008712e+02,2.695576261135699202e-04,-3.131296953125000000e+05
-7.554193501778305730e+00,2.308248968898973796e+00,2.577643076216074372e-02,1.809854758308197376e+01,2.317718618305276834e+01,9.149928731183203467e+01,1.284288453166969362e+02,2.638292038383725975e-04,-3.131331523437500000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536412097614745065e+00,2.059206295318173563e+00,2.925118173747641437e-02,2.143656161247168868e+01,2.005590125247350386e+01,9.131075690748741636e+01,1.285069352838602867e+02,2.774960583543420976e-04,-3.131241074218750000e+05
-7.531406864389103895e+00,2.583535208917086656e+00,2.949484079791896488e-02,8.644449555370918858e+00,3.293394135337744189e+01,9.179125684218431047e+01,1.285001568835458841e+02,2.652746109607572139e-04,-3.131298710937500000e+05
-7.535318370197856552e+00,2.437034928531496725e+00,2.748934417461864482e-02,4.978673176968614555e+00,3.635235060800642515e+01,9.199935951268629708e+01,1.285185067217743153e+02,2.706633256752075936e-04,-3.131297871093750000e+05
-7.540632590399705570e+00,2.530312543116179480e+00,2.647086841259971984e-02,7.784274898367671724e+00,3.327197820186385968e+01,9.176072452150100389e+01,1.284950109338209927e+02,2.536664866490788298e-04,-3.131289863281250000e+05
-7.533255330325320465e+00,2.656261768120110833e+00,2.763767058725498035e-02,9.464403833462334603e+00,3.160491867286002332e+01,9.185962962430855328e+01,1.284525894912471244e+02,2.722258657327998642e-04,-3.131303496093750000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.548812111912595491e+00,2.599594930829511430e+00,2.531502744247142098e-02,8.117146424219914280e-01,4.019979329404182522e+01,9.167061484591624776e+01,1.284142800798519204e+02,2.698873392233265252e-04,-3.131302402343750000e+05
-7.541903940002142370e+00,2.157018603493596753e+00,2.631728387236903152e-02,2.108753564582739060e+01,1.990546149366891271e+01,9.176880011350372968e+01,1.285564836383212821e+02,2.610471212195773273e-04,-3.131256503906250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532664351725163243e+00,2.712411017482716069e+00,2.761744456860875177e-02,5.339448682357183174e+00,3.561101819612508734e+01,9.198585652825414627e+01,1.285342080795008712e+02,2.695576261135699202e-04,-3.131296953125000000e+05
-7.553791783467337595e+00,2.314925918422119810e+00,2.581214038085993118e-02,1.793289349759771056e+01,2.333888007636634043e+01,9.150620081454469812e+01,1.284293008707894614e+02,2.639903016133897254e-04,-3.131331386718750000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536412097614745065e+00,2.059206295318173563e+00,2.925118173747641437e-02,2.143656161247168868e+01,2.005590125247350386e+01,9.131075690748741636e+01,1.285069352838602867e+02,2.774960583543420976e-04,-3.131241074218750000e+05
-7.531406864389103895e+00,2.583535208917086656e+00,2.949484079791896488e-02,8.644449555370918858e+00,3.293394135337744189e+01,9.179125684218431047e+01,1.285001568835458841e+02,2.652746109607572139e-04,-3.131298710937500000e+05
-7.535318370197856552e+00,2.437034928531496725e+00,2.748934417461864482e-02,4.978673176968614555e+00,3.635235060800642515e+01,9.199935951268629708e+01,1.285185067217743153e+02,2.706633256752075936e-04,-3.131297871093750000e+05
-7.540632590399705570e+00,2.530312543116179480e+00,2.647086841259971984e-02,7.784274898367671724e+00,3.327197820186385968e+01,9.176072452150100389e+01,1.284950109338209927e+02,2.536664866490788298e-04,-3.131289863281250000e+05
-7.533255330325320465e+00,2.656261768120110833e+00,2.763767058725498035e-02,9.464403833462334603e+00,3.160491867286002332e+01,9.185962962430855328e+01,1.284525894912471244e+02,2.722258657327998642e-04,-3.131303496093750000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.548812111912595491e+00,2.599594930829511430e+00,2.531502744247142098e-02,8.117146424219914280e-01,4.019979329404182522e+01,9.167061484591624776e+01,1.284142800798519204e+02,2.698873392233265252e-04,-3.131302402343750000e+05
-7.541903940002142370e+00,2.157018603493596753e+00,2.631728387236903152e-02,2.108753564582739060e+01,1.990546149366891271e+01,9.176880011350372968e+01,1.285564836383212821e+02,2.610471212195773273e-04,-3.131256503906250000e+05
-7.547332295032538774e+00,2.679304127186590279e+00,2.554056911588602555e-02,1.598376219652691610e+00,3.924766346839331987e+01,9.183562828975658476e+01,1.284212359165059638e+02,2.393457165023242343e-04,-3.131305292968750000e+05
-7.548705323509365961e+00,1.611062292853927991e+00,2.573289924722862998e-02,2.144230741610729041e+01,2.034083819565662665e+01,9.122293695118344203e+01,1.285328929184869651e+02,2.734922806417385975e-04,-3.131264023437500000e+05
-7.532702421122499103e+00,2.708794020042339046e+00,2.761874747930663163e-02,5.605168213652520492e+00,3.535295505394540072e+01,9.197772529954386300e+01,1.285289504094847644e+02,2.697295075898607330e-04,-3.131296015625000000e+05
-7.553791783467337595e+00,2.314925918422119810e+00,2.581214038085993118e-02,1.793289349759771056e+01,2.333888007636634043e+01,9.150620081454469812e+01,1.284293008707894614e+02,2.639903016133897254e-04,-3.131331386718750000e+05
-7.540843551164051028e+00,2.670026951922814362e+00,2.846002476875652068e-02,3.877454120291648376e+00,3.737911270589906110e+01,9.175048522152168573e+01,1.284706243621480439e+02,2.647740272418684388e-04,-3.131274628906250000e+05
-7.552664002700081980e+00,2.114220267335983117e+00,2.491526958522937568e-02,2.101318553090544938e+01,1.968108133211143240e+01,9.173788216735852075e+01,1.285402317286973641e+02,2.768929289473488309e-04,-3.131269199218750000e+05
-7.541584032561166495e+00,2.498286254323713873e+00,3.012646652027033481e-02,1.783409316073868922e+01,2.326804082369937987e+01,9.170882334412820569e+01,1.285620651902881946e+02,2.693195677187071833e-04,-3.131304531250000000e+05
-7.530629279510769436e+00,2.694274389596886365e+00,2.853382022779827817e-02,3.286357455935878136e+00,3.812423387718344969e+01,9.182317388070731567e+01,1.285459398351498521e+02,2.702129353258889860e-04,-3.131293984375000000e+05
-7.536412097614745065e+00,2.059206295318173563e+00,2.925118173747641437e-02,2.143656161247168868e+01,2.005590125247350386e+01,9.131075690748741636e+01,1.285069352838602867e+02,2.774960583543420976e-04,-3.131241074218750000e+05
-7.531406864389103895e+00,2.583535208917086656e+00,2.949484079791896488e-02,8.644449555370918858e+00,3.293394135337744189e+01,9.179125684218431047e+01,1.285001568835458841e+02,2.652746109607572139e-04,-3.131298710937500000e+05
-7.538395108617918616e+00,2.441972552286443054e+00,2.676220826975984207e-02,4.801491136372657564e+00,3.646189111414125250e+01,9.194258844176242462e+01,1.285068583447147148e+02,2.667358796175192171e-04,-3.131287265625000000e+05
-7.544497296161964961e+00,2.443330996036767733e+00,2.591145855785302599e-02,8.846245439803903210e+00,3.225783046425083000e+01,9.165497089531707786e+01,1.284784707967090469e+02,2.458382994541900282e-04,-3.131316894531250000e+05
-7.534438824362812426e+00,2.639130450394683969e+00,2.723379883031619084e-02,1.224869155959279965e+01,2.866682980188574703e+01,9.187605929693533824e+01,1.284105188752504603e+02,2.731330420605633134e-04,-3.131334394531250000e+05
-7.543203034406443130e+00,2.533504524027852423e+00,2.800530312258060761e-02,6.086123254775843705e-02,4.131785468775121473e+01,9.177759274375803500e+01,1.284769982834570783e+02,2.567731887689265590e-04,-3.131278085937500000e+05
-7.547645527001598076e+00,2.456817846009377249e+00,2.457602588328161933e-02,4.268781564801759743e+00,3.679123192033395640e+01,9.177190244690791587e+01,1.284718367255255487e+02,2.549277522264933415e-04,-3.131294335937500000e+05
-7.564572023972615078e+00,2.845163554634820624e+00,5.505405243179273267e-03,5.065764945178344192e+00,6.815935255979589158e+00,9.086479628552022803e+01,1.284130309779515926e+02,2.798784133351270905e-04,-3.168227675781250000e+05
-7.547274493962660813e+00,2.610017631170435948e+00,2.553491007873150490e-02,1.269234302441287099e+00,3.973717823981732522e+01,9.169992754671622492e+01,1.284252249924182649e+02,2.698722747037248220e-04,-3.131294960937500000e+05
